pedido_id,cod_cliente,product_id,quantidade,dt_pedido
PED0002895,415,PR0063,0,2026-08-15
PED0002896,412,PR0070,6,2026-07-27
PED0002897,663,PR0045,1,2026-06-23
PED0002898,93,PR0025,2,2026-06-12
PED0002899,484,PR0046,3,2026-07-05
PED0002900,200,PR0084,5,2026-06-03
PED0002901,624,PR_INEXISTENTE,4,2026-08-15
PED0002902,441,PR0082,5,2026-06-02
PED0002903,48,PR0074,1,2026-06-06
PED0002904,921,PR0008,4,2026-06-17
PED0002905,609,PR0076,2,2026-07-05
PED0002906,88,PR0106,2,2026-06-03
PED0002907,860,PR0078,5,2026-08-06
PED0002908,536,PR0070,1,2026-06-14
PED0002909,37,PR0027,1,2026-08-24
PED0002910,831,PR0096,3,2026-07-29
PED0002911,372,PR0055,5,2026-06-09
PED0002912,767,PR0032,4,2026-07-13
PED0002913,213,PR0059,1,2026-06-15
PED0002914,1000,PR0015,5,2026-09-11
PED0002915,54,PR0112,3,2026-08-02
PED0002916,16,PR0085,5,2026-08-24
PED0002917,735,PR0040,0,2026-07-10
PED0002918,326,PR0096,6,2026-06-16
PED0002919,960,PR0007,2,2026-06-25
PED0002920,862,PR0047,6,2026-07-14
PED0002921,657,PR0079,3,2026-08-20
PED0002922,793,PR0003,5,2026-07-16
PED0002923,377,PR0086,4,2026-09-06
PED0002924,878,PR0099,1,2026-07-09
PED0002925,746,PR0072,1,2026-06-25
PED0002926,817,PR0025,3,2026-07-23
PED0002927,625,PR0090,2,2026-06-12
PED0002928,771,PR0041,4,2026-08-10
PED0002929,663,PR0089,-1,2026-06-11
PED0002930,520,PR0076,4,2026-08-07
PED0002931,1000,PR0012,2,2026-07-11
PED0002932,804,PR0012,2,2026-07-08
PED0002933,296,PR0002,3,2026-08-04
PED0002934,572,PR0009,4,2026-08-14
PED0002935,557,PR0036,3,2026-09-06
PED0002936,65,PR0004,3,2026-07-01
PED0002937,827,PR0113,3,2026-08-25
PED0002938,357,PR0110,3,2026-08-27
PED0002939,736,PR0021,3,2026-09-13
PED0002940,641,PR0038,6,2026-09-10
PED0002941,672,PR0090,4,2026-08-22
PED0002942,979,PR0080,3,2026-07-01
PED0002943,876,PR0070,5,2026-08-12
PED0002944,300,PR0119,4,2026-08-22
PED0002945,626,PR0076,6,2026-07-01
PED0002946,999999,PR0081,4,2026-08-25
PED0002947,792,PR0061,2,2026-08-13
PED0002948,37,PR0064,4,2026-07-22
PED0002949,190,PR0035,5,2026-08-30
PED0002950,490,PR0063,2,2026-06-10
PED0002951,786,PR0111,2,2026-08-11
PED0002952,465,PR0046,4,2026-08-22
PED0002953,419,PR0016,6,2026-06-05
PED0002954,725,PR0072,3,2026-07-13
PED0002955,465,PR0095,4,2026-07-25
PED0002956,369,PR0116,4,2026-06-22
PED0002957,548,PR0066,4,2026-09-01
PED0002958,839,PR0095,1,2026-08-05
PED0002959,449,PR0031,3,2026-06-29
PED0002960,353,PR0051,6,2026-07-16
PED0002961,19,PR0051,6,2026-06-12
PED0002962,836,PR0040,5,2026-06-10
PED0002963,571,PR0086,1,2026-08-18
PED0002964,884,PR0107,3,2026-09-12
PED0002965,624,PR0040,1,2026-06-30
PED0002966,165,PR0017,2,2026-06-26
PED0002967,631,PR0100,6,2026-08-11
PED0002968,684,PR0102,3,2026-07-24
PED0002969,322,PR0113,2,2026-06-15
PED0002970,566,PR0031,5,2026-08-10
PED0002971,858,PR0087,5,2026-06-23
PED0002972,99,PR0086,4,2026-06-13
PED0002973,350,PR0095,5,2026-07-19
PED0002974,369,PR0097,5,2026-08-17
PED0002975,735,PR0115,4,2026-07-25
PED0002976,509,PR0058,6,2026-08-08
PED0002977,813,PR0010,2,2026-06-25
PED0002978,855,PR0024,3,2026-07-22
PED0002979,738,PR0107,4,2026-08-14
PED0002980,990,PR0102,5,2026-07-26
PED0002981,91,PR0002,3,2026-06-26
PED0002982,931,PR0045,3,2026-09-09
PED0002983,2,PR0030,1,2026-06-08
PED0002984,398,PR0039,4,2026-09-04
PED0002985,736,PR0077,1,2026-08-16
PED0002986,514,PR0062,3,2026-06-12
PED0002987,532,PR0058,3,2026-06-27
PED0002988,730,PR0053,5,2026-07-09
PED0002989,71,PR0077,3,2026-09-09
PED0002990,388,PR0082,1,2026-07-25
PED0002991,999999,PR0006,4,2026-06-28
PED0002992,597,PR0017,2,2026-09-05
PED0002993,698,PR0041,3,2026-06-13
PED0002994,862,PR0053,2,2026-08-25
PED0002995,883,PR0120,1,2026-08-27
PED0002996,443,PR0108,6,2026-07-11
PED0002997,462,PR0078,2,2026-06-05
PED0002998,476,PR0005,4,2026-09-02
PED0002999,412,PR0013,5,2026-09-10
PED0003000,371,PR0055,3,2026-07-10
PED0003001,831,PR0071,6,2026-06-20
PED0003002,711,PR0080,3,2026-06-29
PED0003003,841,PR0018,6,2026-06-15
PED0003004,648,PR0107,3,2026-08-04
PED0003005,836,PR0060,1,2026-07-25
PED0003006,64,PR0072,6,2026-07-08
PED0003007,45,PR0005,6,2026-08-08
PED0003008,572,PR0099,6,2026-08-05
PED0003009,986,PR0066,1,2026-06-02
PED0003010,538,PR0027,6,2026-07-14
PED0003011,618,PR0039,3,2026-08-30
PED0003012,296,PR0043,6,2026-08-23
PED0003013,185,PR0004,6,2026-08-29
PED0003014,617,PR0114,2,2026-09-09
PED0003015,40,PR0097,3,2026-06-07
PED0003016,5,PR0107,2,2026-06-29
PED0003017,5,PR0043,2,2026-07-19
PED0003018,795,PR0067,4,2026-07-24
PED0003019,738,PR0055,3,2026-08-22
PED0003020,632,PR0058,4,2026-08-16
PED0003021,182,PR0071,5,2026-08-14
PED0003022,571,PR0055,2,2026-06-17
PED0003023,154,PR0093,1,2026-08-11
PED0003024,451,PR0008,5,2026-08-23
PED0003025,65,PR0024,2,2026-08-18
PED0003026,326,PR0108,2,2026-08-01
PED0003027,253,PR0106,4,2026-06-10
PED0003028,214,PR0099,2,2026-06-16
PED0003029,572,PR0045,2,2026-08-18
PED0003030,236,PR0055,2,2026-08-31
PED0003031,41,PR0004,4,2026-08-26
PED0003032,813,PR0034,6,2026-07-15
PED0003033,65,PR0088,6,2026-08-01
PED0003034,412,PR0042,5,2026-06-19
PED0003035,453,PR0058,6,2026-08-02
PED0003036,467,PR0015,4,2026-06-21
PED0003037,244,PR0060,3,2026-08-23
PED0003038,154,PR0087,5,2026-08-22
PED0003039,530,PR0069,2,2026-06-06
PED0003040,435,PR0067,5,2026-09-07
PED0003041,781,PR0110,6,2026-08-23
PED0003042,566,PR0029,3,2026-07-10
PED0003043,387,PR0036,4,2026-07-18
PED0003044,831,PR0075,5,2026-06-09
PED0003045,322,PR0058,5,2026-09-07
PED0003046,999999,PR0118,2,2026-06-11
PED0003047,734,PR0008,6,2026-09-05
PED0003048,884,PR0015,4,2026-08-08
PED0003049,36,PR0042,1,2026-09-05
PED0003050,260,PR0056,1,2026-07-09
PED0003051,735,PR0107,5,2026-09-03
PED0003052,618,PR0060,3,2026-07-15
PED0003053,952,PR0053,1,2026-07-07
PED0003054,423,PR0021,4,2026-07-06
PED0003055,248,PR0053,4,2026-09-08
PED0003056,767,PR0064,1,2026-07-19
PED0003057,699,PR0071,-1,2026-07-21
PED0003058,585,PR0073,3,2026-08-07
PED0003059,878,PR0052,5,2026-07-29
PED0003060,33,PR0019,4,2026-07-27
PED0003061,100,PR0019,1,2026-07-10
PED0003062,571,PR0019,4,2026-06-18
PED0003063,876,PR0075,6,2026-09-13
PED0003064,984,PR0103,1,2026-07-22
PED0003065,613,PR0106,6,2026-09-11
PED0003066,331,PR0038,1,2026-07-19
PED0003067,441,PR0010,4,2026-08-02
PED0003068,153,PR0076,3,2026-07-28
PED0003069,388,PR0005,5,2026-09-10
PED0003070,172,PR0076,6,2026-06-12
PED0003071,61,PR0046,6,2026-07-25
PED0003072,366,PR0101,6,2026-06-17
PED0003073,794,PR0076,5,2026-08-31
PED0003074,453,PR0089,2,2026-07-26
PED0003075,415,PR0049,3,2026-09-05
PED0003076,936,PR0101,5,2026-06-29
PED0003077,765,PR0064,2,2026-06-18
PED0003078,36,PR0076,4,2026-08-06
PED0003079,629,PR0044,4,2026-06-16
PED0003080,263,PR0054,6,2026-07-10
PED0003081,309,PR0101,1,2026-07-03
PED0003082,190,PR0048,1,2026-06-24
PED0003083,244,PR0003,1,2026-06-14
PED0003084,295,PR0046,4,2026-08-08
PED0003085,566,PR0048,4,2026-08-19
PED0003086,122,PR0051,4,2026-07-12
PED0003087,194,PR0009,2,2026-06-30
PED0003088,401,PR0016,2,2026-06-17
PED0003089,936,PR0039,3,2026-08-11
PED0003090,31,PR0051,1,2026-08-24
PED0003091,260,PR0004,5,2026-07-28
PED0003092,731,PR0047,1,2026-07-16
PED0003093,262,PR0039,5,2026-08-08
PED0003094,42,PR0005,3,2026-09-05
PED0003095,932,PR0031,6,2026-09-12
PED0003096,43,PR0034,5,2026-06-21
PED0003097,64,PR0018,3,2026-07-21
PED0003098,850,PR_INEXISTENTE,5,2026-09-01
PED0003099,60,PR0009,1,2026-08-06
PED0003100,306,PR0070,2,2026-08-25
PED0003101,126,PR0080,3,2026-09-13
PED0003102,667,PR0097,6,2026-06-11
PED0003103,990,PR0066,5,2026-08-04
PED0003104,855,PR0066,3,2026-07-26
PED0003105,887,PR0092,2,2026-06-30
PED0003106,64,PR0103,6,2026-08-08
PED0003107,736,PR0026,4,2026-06-11
PED0003108,393,PR0096,1,2026-07-23
PED0003109,609,PR0056,2,2026-07-14
PED0003110,990,PR0012,6,2026-07-11
PED0003111,952,PR0074,6,2026-08-04
PED0003112,180,PR0118,6,2026-09-08
PED0003113,922,PR0017,1,2026-09-08
PED0003114,77,PR0002,5,2026-08-13
PED0003115,849,PR0110,1,2026-07-05
PED0003116,989,PR0072,5,2026-09-10
PED0003117,395,PR0027,6,2026-09-13
PED0003118,686,PR0096,3,2026-08-28
PED0003119,200,PR0048,2,2026-08-31
PED0003120,388,PR0040,5,2026-08-25
PED0003121,994,PR0035,1,2026-08-19
PED0003122,326,PR0072,4,2026-08-16
PED0003123,467,PR0017,2,2026-08-07
PED0003124,271,PR0044,3,2026-08-07
PED0003125,938,PR0037,5,2026-07-11
PED0003126,925,PR0008,6,2026-09-02
PED0003127,830,PR0092,3,2026-08-06
PED0003128,215,PR0002,2,2026-08-04
PED0003129,443,PR0116,6,2026-08-17
PED0003130,434,PR0012,3,2026-06-08
PED0003131,698,PR0043,2,2026-09-05
PED0003132,672,PR0012,6,2026-08-01
PED0003133,784,PR0045,6,2026-09-08
PED0003134,711,PR0074,2,2026-06-11
PED0003135,281,PR0011,1,2026-06-25
PED0003136,996,PR0064,1,2026-09-08
PED0003137,712,PR0093,4,2026-08-12
PED0003138,998,PR0055,2,2026-08-07
PED0003139,71,PR0014,4,2026-07-13
PED0003140,846,PR_INEXISTENTE,5,2026-07-29
PED0003141,909,PR0023,1,2026-07-28
PED0003142,88,PR0003,6,2026-06-21
PED0003143,801,PR0053,1,2026-07-30
PED0003144,127,PR0033,1,2026-07-25
PED0003145,212,PR0004,5,2026-07-03
PED0003146,307,PR0094,4,2026-07-06
PED0003147,222,PR0072,6,2026-08-20
PED0003148,689,PR0110,4,2026-08-10
PED0003149,668,PR0058,3,2026-07-20
PED0003150,42,PR0053,5,2026-08-03
PED0003151,706,PR0102,5,2026-06-26
PED0003152,477,PR0010,5,2026-07-23
PED0003153,553,PR0044,3,2026-07-29
PED0003154,464,PR0096,6,2026-06-27
PED0003155,436,PR0036,2,2026-06-18
PED0003156,107,PR0107,3,2026-07-26
PED0003157,570,PR0035,2,2026-09-07
PED0003158,461,PR0050,2,2026-07-19
PED0003159,236,PR0108,2,2026-09-03
PED0003160,825,PR0030,4,2026-08-29
PED0003161,983,PR0117,5,2026-08-18
PED0003162,798,PR0006,3,2026-09-02
PED0003163,962,PR0032,6,2026-07-14
PED0003164,570,PR_INEXISTENTE,3,2026-08-19
PED0003165,805,PR0072,3,2026-06-16
PED0003166,827,PR0110,1,2026-07-04
PED0003167,625,PR0116,6,2026-07-30
PED0003168,294,PR0082,1,2026-06-04
PED0003169,412,PR0080,1,2026-08-20
PED0003170,626,PR0039,6,2026-09-06
PED0003171,984,PR0097,4,2026-06-12
PED0003172,735,PR0078,1,2026-09-13
PED0003173,909,PR0003,3,2026-06-10
PED0003174,697,PR0100,4,2026-06-14
PED0003175,657,PR_INEXISTENTE,1,2026-08-20
PED0003176,577,PR0058,5,2026-08-11
PED0003177,920,PR0059,5,2026-09-07
PED0003178,625,PR0099,1,2026-07-15
PED0003179,371,PR0033,4,2026-07-31
PED0003180,962,PR0048,2,2026-06-16
PED0003181,922,PR0005,5,2026-08-12
PED0003182,937,PR0042,3,2026-09-13
PED0003183,19,PR0011,2,2026-08-02
PED0003184,253,PR0070,4,2026-09-06
PED0003185,904,PR0108,3,2026-07-12
PED0003186,548,PR0056,3,2026-09-12
PED0003187,200,PR0110,6,2026-07-27
PED0003188,153,PR0118,4,2026-06-16
PED0003189,185,PR0007,3,2026-07-09
PED0003190,884,PR0062,2,2026-07-22
PED0003191,908,PR0064,4,2026-06-08
PED0003192,813,PR0047,1,2026-09-03
PED0003193,597,PR0100,6,2026-06-26
PED0003194,122,PR0048,1,2026-08-10
PED0003195,746,PR0007,5,2026-09-05
PED0003196,779,PR0066,3,2026-07-16
PED0003197,418,PR0025,5,2026-08-03
PED0003198,854,PR0043,3,2026-07-25
PED0003199,610,PR0061,1,2026-08-20
PED0003200,817,PR0087,6,2026-06-05
PED0003201,96,PR0034,5,2026-07-08
PED0003202,570,PR0046,1,2026-08-04
PED0003203,66,PR0009,1,2026-06-10
PED0003204,65,PR0047,4,2026-08-30
PED0003205,165,PR0070,6,2026-08-06
PED0003206,650,PR0075,4,2026-06-01
PED0003207,66,PR0036,1,2026-06-02
PED0003208,143,PR0008,5,2026-06-17
PED0003209,793,PR0070,3,2026-08-09
PED0003210,326,PR0079,4,2026-07-25
PED0003211,994,PR0011,3,2026-07-21
PED0003212,919,PR0061,1,2026-07-29
PED0003213,652,PR0012,1,2026-07-22
PED0003214,798,PR0055,4,2026-07-07
PED0003215,770,PR0077,4,2026-06-01
PED0003216,270,PR0087,2,2026-06-03
PED0003217,102,PR0086,1,2026-08-12
PED0003218,540,PR0091,5,2026-08-18
PED0003219,417,PR0029,1,2026-06-26
PED0003220,658,PR0102,2,2026-06-26
PED0003221,417,PR0042,3,2026-07-13
PED0003222,526,PR0045,5,2026-08-07
PED0003223,216,PR0095,6,2026-08-02
PED0003224,185,PR0040,4,2026-07-29
PED0003225,173,PR0009,6,2026-06-04
PED0003226,989,PR0086,4,2026-07-16
PED0003227,262,PR0080,6,2026-08-19
PED0003228,652,PR0070,2,2026-08-01
PED0003229,183,PR0018,1,2026-08-24
PED0003230,314,PR0076,5,2026-08-12
PED0003231,191,PR0024,6,2026-09-03
PED0003232,324,PR0067,5,2026-07-31
PED0003233,831,PR0061,3,2026-07-30
PED0003234,985,PR0093,3,2026-07-29
PED0003235,350,PR0118,1,2026-06-28
PED0003236,805,PR0023,3,2026-07-16
PED0003237,999999,PR0014,5,2026-06-18
PED0003238,494,PR0067,1,2026-07-16
PED0003239,33,PR0115,3,2026-06-16
PED0003240,45,PR0019,2,2026-07-22
PED0003241,121,PR0059,3,2026-09-09
PED0003242,613,PR0049,5,2026-07-18
PED0003243,195,PR0039,6,2026-08-17
PED0003244,17,PR0080,3,2026-07-17
PED0003245,999999,PR0036,5,2026-09-04
PED0003246,37,PR0060,5,2026-06-23
PED0003247,679,PR0102,6,2026-08-27
PED0003248,630,PR0046,5,2026-08-16
PED0003249,398,PR_INEXISTENTE,4,2026-09-02
PED0003250,362,PR0107,5,2026-06-14
PED0003251,128,PR0033,2,2026-09-02
PED0003252,508,PR0093,5,2026-09-04
PED0003253,440,PR0092,5,2026-07-02
PED0003254,577,PR0064,4,2026-08-05
PED0003255,173,PR0011,1,2026-08-01
PED0003256,779,PR0115,4,2026-06-06
PED0003257,855,PR0082,5,2026-07-26
PED0003258,200,PR0051,2,2026-08-09
PED0003259,999999,PR0103,5,2026-06-22
PED0003260,657,PR0095,6,2026-07-08
PED0003261,301,PR0092,4,2026-08-01
PED0003262,952,PR0021,6,2026-09-06
PED0003263,798,PR0076,6,2026-06-07
PED0003264,443,PR0035,3,2026-09-07
PED0003265,182,PR0010,6,2026-08-25
PED0003266,48,PR0041,6,2026-08-28
PED0003267,58,PR0013,1,2026-06-06
PED0003268,296,PR0013,6,2026-07-30
PED0003269,769,PR0088,1,2026-07-09
PED0003270,263,PR0061,3,2026-09-05
PED0003271,804,PR0048,6,2026-08-17
PED0003272,959,PR0024,5,2026-08-08
PED0003273,904,PR0093,2,2026-06-03
PED0003274,514,PR0077,4,2026-08-31
PED0003275,154,PR0071,2,2026-07-22
PED0003276,942,PR0023,2,2026-06-17
PED0003277,91,PR0015,6,2026-08-31
PED0003278,167,PR0015,1,2026-09-03
PED0003279,457,PR0004,6,2026-07-23
PED0003280,45,PR0117,3,2026-08-09
PED0003281,435,PR0045,1,2026-08-04
PED0003282,281,PR0079,5,2026-07-02
PED0003283,419,PR0118,1,2026-08-18
PED0003284,896,PR0113,2,2026-09-13
PED0003285,215,PR0039,2,2026-09-07
PED0003286,371,PR0059,5,2026-08-12
PED0003287,88,PR0056,3,2026-07-08
PED0003288,876,PR0005,4,2026-09-04
PED0003289,901,PR0093,1,2026-09-06
PED0003290,214,PR0069,5,2026-06-01
PED0003291,626,PR0045,5,2026-07-06
PED0003292,735,PR0067,2,2026-07-28
PED0003293,200,PR0089,6,2026-07-31
PED0003294,233,PR0002,3,2026-08-14
PED0003295,807,PR0078,5,2026-07-24
PED0003296,750,PR0104,2,2026-06-02
PED0003297,233,PR0088,6,2026-06-18
PED0003298,825,PR0075,2,2026-08-20
PED0003299,8,PR0011,4,2026-08-12
PED0003300,896,PR0090,1,2026-08-08
PED0003301,949,PR0091,1,2026-07-17
PED0003302,817,PR0060,1,2026-06-29
PED0003303,377,PR0070,6,2026-07-03
PED0003304,154,PR0075,2,2026-08-12
PED0003305,786,PR0015,6,2026-07-23
PED0003306,846,PR0031,4,2026-06-14
PED0003307,999999,PR0096,1,2026-07-12
PED0003308,52,PR0117,3,2026-08-26
PED0003309,635,PR0033,3,2026-08-02
PED0003310,44,PR0049,2,2026-08-30
PED0003311,593,PR0110,4,2026-07-24
PED0003312,423,PR0020,6,2026-07-21
PED0003313,197,PR0032,6,2026-09-08
PED0003314,980,PR0007,4,2026-07-24
PED0003315,102,PR0029,6,2026-06-15
PED0003316,265,PR0077,6,2026-07-13
PED0003317,254,PR0042,1,2026-08-08
PED0003318,366,PR0119,4,2026-07-07
PED0003319,736,PR0107,5,2026-07-14
PED0003320,922,PR0108,1,2026-08-31
PED0003321,434,PR0088,4,2026-07-16
PED0003322,850,PR0085,6,2026-07-03
PED0003323,989,PR0062,2,2026-06-12
PED0003324,664,PR0119,6,2026-07-13
PED0003325,883,PR0012,6,2026-08-20
PED0003326,195,PR0087,4,2026-07-02
PED0003327,616,PR0017,4,2026-07-20
PED0003328,899,PR0041,4,2026-08-08
PED0003329,515,PR0031,3,2026-09-06
PED0003330,610,PR0073,3,2026-08-25
PED0003331,465,PR0095,4,2026-07-01
PED0003332,700,PR0010,3,2026-06-18
PED0003333,93,PR0073,5,2026-08-10
PED0003334,679,PR0027,5,2026-06-27
PED0003335,632,PR0010,3,2026-07-12
PED0003336,88,PR0051,4,2026-06-11
PED0003337,185,PR0070,-1,2026-08-21
PED0003338,767,PR0025,2,2026-06-17
PED0003339,572,PR0047,3,2026-07-10
PED0003340,514,PR0115,1,2026-07-13
PED0003341,143,PR0042,6,2026-06-05
PED0003342,271,PR0120,1,2026-08-21
PED0003343,61,PR0101,2,2026-08-04
PED0003344,18,PR0045,2,2026-07-27
PED0003345,490,PR0070,2,2026-06-19
PED0003346,999999,PR0086,3,2026-06-06
PED0003347,387,PR0056,5,2026-06-06
PED0003348,537,PR0049,6,2026-08-05
PED0003349,896,PR0040,2,2026-08-18
PED0003350,99,PR0017,2,2026-08-23
PED0003351,887,PR0003,3,2026-08-24
PED0003352,901,PR0041,2,2026-07-12
PED0003353,181,PR0096,5,2026-06-01
PED0003354,952,PR0029,2,2026-06-26
PED0003355,256,PR0022,3,2026-08-22
PED0003356,638,PR0040,4,2026-08-20
PED0003357,42,PR0072,3,2026-07-24
PED0003358,61,PR0026,4,2026-06-03
PED0003359,508,PR0027,5,2026-08-21
PED0003360,436,PR0014,4,2026-08-25
PED0003361,884,PR0040,3,2026-06-24
PED0003362,795,PR0027,6,2026-08-24
PED0003363,173,PR0100,6,2026-08-07
PED0003364,960,PR0109,6,2026-09-02
PED0003365,530,PR0045,1,2026-08-05
PED0003366,976,PR0011,6,2026-06-10
PED0003367,479,PR0011,6,2026-08-07
PED0003368,371,PR0039,5,2026-06-12
PED0003369,830,PR0056,5,2026-06-28
PED0003370,884,PR0064,3,2026-08-31
PED0003371,435,PR0037,5,2026-09-10
PED0003372,694,PR0043,4,2026-07-20
PED0003373,465,PR0035,5,2026-07-01
PED0003374,447,PR0063,3,2026-07-12
PED0003375,863,PR0084,5,2026-06-26
PED0003376,127,PR0006,5,2026-07-31
PED0003377,856,PR0058,6,2026-07-15
PED0003378,371,PR0078,2,2026-06-07
PED0003379,807,PR0081,6,2026-08-04
PED0003380,182,PR0068,2,2026-08-07
PED0003381,725,PR0064,6,2026-08-10
PED0003382,824,PR0082,1,2026-09-08
PED0003383,597,PR0046,2,2026-08-13
PED0003384,908,PR0069,-1,2026-08-10
PED0003385,956,PR0039,4,2026-06-23
PED0003386,618,PR0053,5,2026-07-19
PED0003387,846,PR0015,3,2026-07-16
PED0003388,618,PR0043,1,2026-09-09
PED0003389,566,PR0018,4,2026-07-20
PED0003390,18,PR0028,4,2026-08-12
PED0003391,937,PR0051,4,2026-07-27
PED0003392,65,PR_INEXISTENTE,3,2026-06-06
PED0003393,154,PR0114,6,2026-09-07
PED0003394,488,PR0004,5,2026-08-10
PED0003395,904,PR0108,2,2026-06-25
PED0003396,194,PR0040,1,2026-06-07
PED0003397,672,PR0087,2,2026-09-07
PED0003398,395,PR0082,1,2026-07-03
PED0003399,519,PR0117,5,2026-06-02
PED0003400,128,PR0014,4,2026-08-04
PED0003401,583,PR0117,3,2026-06-02
PED0003402,5,PR0008,4,2026-06-23
PED0003403,941,PR0106,5,2026-09-02
PED0003404,672,PR0079,5,2026-06-05
PED0003405,767,PR0058,3,2026-08-18
PED0003406,200,PR0048,4,2026-08-04
PED0003407,236,PR0012,4,2026-07-03
PED0003408,64,PR0097,6,2026-07-01
PED0003409,181,PR0088,5,2026-07-20
PED0003410,8,PR0113,2,2026-07-26
PED0003411,986,PR0088,6,2026-09-02
PED0003412,798,PR_INEXISTENTE,3,2026-06-28
PED0003413,371,PR0107,5,2026-08-01
PED0003414,730,PR0052,6,2026-08-12
PED0003415,965,PR0085,5,2026-06-02
PED0003416,412,PR0032,1,2026-09-03
PED0003417,996,PR0096,2,2026-09-13
PED0003418,99,PR0074,5,2026-06-10
PED0003419,618,PR0053,1,2026-06-28
PED0003420,779,PR0076,1,2026-08-22
PED0003421,462,PR0034,2,2026-08-24
PED0003422,509,PR0075,3,2026-06-17
PED0003423,616,PR0057,1,2026-09-05
PED0003424,514,PR0039,-1,2026-07-05
PED0003425,831,PR0118,3,2026-07-01
PED0003426,844,PR0008,4,2026-07-08
PED0003427,108,PR0091,4,2026-08-10
PED0003428,975,PR0026,5,2026-06-22
PED0003429,883,PR0027,6,2026-07-28
PED0003430,511,PR0019,1,2026-06-08
PED0003431,191,PR0013,5,2026-06-16
PED0003432,108,PR0015,1,2026-08-20
PED0003433,449,PR0100,3,2026-07-11
PED0003434,421,PR0112,3,2026-08-23
PED0003435,349,PR0071,5,2026-08-17
PED0003436,792,PR0002,2,2026-09-13
PED0003437,270,PR0104,6,2026-06-15
PED0003438,972,PR0073,3,2026-09-07
PED0003439,561,PR0063,5,2026-09-02
PED0003440,731,PR_INEXISTENTE,6,2026-07-16
PED0003441,16,PR0050,4,2026-06-15
PED0003442,937,PR0044,1,2026-06-15
PED0003443,25,PR0094,5,2026-07-24
PED0003444,975,PR0064,3,2026-06-02
PED0003445,975,PR0087,3,2026-06-11
PED0003446,369,PR0084,3,2026-07-26
PED0003447,712,PR0101,2,2026-07-30
PED0003448,195,PR0039,2,2026-08-30
PED0003449,30,PR0009,6,2026-09-11
PED0003450,936,PR0058,2,2026-06-29
PED0003451,509,PR0078,3,2026-07-05
PED0003452,121,PR0099,5,2026-06-21
PED0003453,362,PR0033,2,2026-06-24
PED0003454,443,PR0090,4,2026-07-17
PED0003455,984,PR0100,6,2026-09-13
PED0003456,735,PR0098,5,2026-09-02
PED0003457,262,PR0097,1,2026-09-04
PED0003458,641,PR0119,3,2026-07-18
PED0003459,700,PR0080,1,2026-08-09
PED0003460,349,PR0045,4,2026-08-15
PED0003461,730,PR0053,2,2026-06-26
PED0003462,561,PR0090,6,2026-07-19
PED0003463,395,PR0029,2,2026-07-28
PED0003464,108,PR0073,6,2026-07-10
PED0003465,636,PR0069,3,2026-07-20
PED0003466,461,PR0080,6,2026-07-17
PED0003467,453,PR0051,2,2026-06-07
PED0003468,906,PR0089,2,2026-08-20
PED0003469,508,PR0009,3,2026-09-03
PED0003470,693,PR0090,6,2026-08-19
PED0003471,463,PR0098,5,2026-09-07
PED0003472,127,PR0107,5,2026-07-16
PED0003473,181,PR0111,4,2026-06-06
PED0003474,280,PR0042,5,2026-06-29
PED0003475,464,PR0006,4,2026-08-29
PED0003476,968,PR0079,5,2026-06-15
PED0003477,500,PR0011,6,2026-07-28
PED0003478,248,PR0034,6,2026-06-01
PED0003479,215,PR0085,4,2026-07-04
PED0003480,770,PR_INEXISTENTE,3,2026-06-12
PED0003481,646,PR0073,4,2026-06-12
PED0003482,31,PR0091,5,2026-06-18
PED0003483,128,PR0020,6,2026-07-27
PED0003484,172,PR0095,5,2026-08-12
PED0003485,825,PR0071,6,2026-07-01
PED0003486,998,PR0051,5,2026-08-25
PED0003487,58,PR0056,6,2026-07-12
PED0003488,887,PR0062,5,2026-08-17
PED0003489,860,PR0067,6,2026-07-26
PED0003490,725,PR0041,2,2026-08-15
PED0003491,922,PR0027,6,2026-09-11
PED0003492,841,PR0021,3,2026-09-13
PED0003493,616,PR0041,5,2026-08-01
PED0003494,70,PR0032,3,2026-09-10
PED0003495,750,PR0062,3,2026-08-13
PED0003496,122,PR0110,5,2026-06-29
PED0003497,887,PR0013,4,2026-09-07
PED0003498,763,PR0038,5,2026-06-16
PED0003499,679,PR0006,1,2026-07-20
PED0003500,908,PR0117,6,2026-06-17
PED0003501,601,PR0085,3,2026-08-22
PED0003502,35,PR0029,5,2026-09-03
PED0003503,350,PR0050,2,2026-08-25
PED0003504,613,PR0087,4,2026-06-11
PED0003505,548,PR0115,4,2026-06-29
PED0003506,383,PR0069,1,2026-07-06
PED0003507,813,PR0033,3,2026-06-13
PED0003508,506,PR0084,4,2026-07-26
PED0003509,295,PR0083,6,2026-06-04
PED0003510,122,PR0078,6,2026-08-04
PED0003511,841,PR0006,3,2026-07-31
PED0003512,712,PR0085,4,2026-08-02
PED0003513,43,PR0003,2,2026-09-04
PED0003514,260,PR0109,6,2026-08-22
PED0003515,45,PR0106,6,2026-06-28
PED0003516,532,PR0068,6,2026-07-31
PED0003517,630,PR0078,3,2026-08-24
PED0003518,326,PR0009,3,2026-08-29
PED0003519,108,PR0105,5,2026-08-07
PED0003520,175,PR0033,-1,2026-06-09
PED0003521,43,PR0032,2,2026-07-16
PED0003522,952,PR0085,4,2026-08-30
PED0003523,941,PR0113,4,2026-06-08
PED0003524,244,PR0060,3,2026-08-01
PED0003525,836,PR0061,3,2026-07-27
